dataset,clip,method,frames,psnr,ssim,lpips,tlpips,fid,temporal_mae,has_gt,pred_path,gt_path,eval_policy,crop_twh
vimeo-rl,vimeo-RL_00026_0842,part3_B_flow_stabilized,7,,,,0.1615,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0842_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0842,part3_B_temporal_gen_blend,7,,,,0.1496,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0842_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0842,part3_C_uncertainty_adaptive,7,,,,0.1604,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0842_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0843,part3_A_rectified_flow,7,,,,0.0965,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0843_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0843,part3_B_flow_stabilized,7,,,,0.0985,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0843_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0843,part3_B_temporal_gen_blend,7,,,,0.0966,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0843_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0843,part3_C_uncertainty_adaptive,7,,,,0.0997,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0843_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0844,part3_A_rectified_flow,7,,,,0.1590,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0844_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0844,part3_B_flow_stabilized,7,,,,0.1688,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0844_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0844,part3_B_temporal_gen_blend,7,,,,0.1586,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0844_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0844,part3_C_uncertainty_adaptive,7,,,,0.1710,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0844_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0847,part3_A_rectified_flow,7,,,,0.1984,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0847_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0847,part3_B_flow_stabilized,7,,,,0.2069,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0847_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0847,part3_B_temporal_gen_blend,7,,,,0.2000,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0847_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0847,part3_C_uncertainty_adaptive,7,,,,0.2050,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0847_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0848,part3_A_rectified_flow,7,,,,0.1482,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0848_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0848,part3_B_flow_stabilized,7,,,,0.1618,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0848_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0848,part3_B_temporal_gen_blend,7,,,,0.2328,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0848_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0848,part3_C_uncertainty_adaptive,7,,,,0.1575,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0848_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0851,part3_A_rectified_flow,7,,,,0.3445,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0851_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0851,part3_B_flow_stabilized,7,,,,0.3541,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0851_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0851,part3_B_temporal_gen_blend,7,,,,0.3432,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0851_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0851,part3_C_uncertainty_adaptive,7,,,,0.3480,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0851_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0880,part3_A_rectified_flow,7,,,,0.4102,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0880_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0880,part3_B_flow_stabilized,7,,,,0.4185,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0880_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0880,part3_B_temporal_gen_blend,7,,,,0.4067,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0880_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0880,part3_C_uncertainty_adaptive,7,,,,0.4142,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0880_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0882,part3_A_rectified_flow,7,,,,0.3337,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0882_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0882,part3_B_flow_stabilized,7,,,,0.3381,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0882_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0882,part3_B_temporal_gen_blend,7,,,,0.3326,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0882_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0882,part3_C_uncertainty_adaptive,7,,,,0.3332,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0882_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0885,part3_A_rectified_flow,7,,,,0.3948,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0885_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0885,part3_B_flow_stabilized,7,,,,0.4029,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0885_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0885,part3_B_temporal_gen_blend,7,,,,0.3861,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0885_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0885,part3_C_uncertainty_adaptive,7,,,,0.4039,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0885_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0887,part3_A_rectified_flow,7,,,,0.2144,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0887_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0887,part3_B_flow_stabilized,7,,,,0.2206,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0887_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0887,part3_B_temporal_gen_blend,7,,,,0.2084,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0887_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0887,part3_C_uncertainty_adaptive,7,,,,0.2201,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0887_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0890,part3_A_rectified_flow,7,,,,0.3125,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0890_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0890,part3_B_flow_stabilized,7,,,,0.3158,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0890_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0890,part3_B_temporal_gen_blend,7,,,,0.3109,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0890_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0890,part3_C_uncertainty_adaptive,7,,,,0.3170,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0890_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0893,part3_A_rectified_flow,7,,,,0.5529,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0893_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0893,part3_B_flow_stabilized,7,,,,0.5512,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0893_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0893,part3_B_temporal_gen_blend,7,,,,0.5440,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0893_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0893,part3_C_uncertainty_adaptive,7,,,,0.5484,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0893_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0897,part3_A_rectified_flow,7,,,,0.2191,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0897_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0897,part3_B_flow_stabilized,7,,,,0.2244,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0897_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0897,part3_B_temporal_gen_blend,7,,,,0.2118,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0897_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0897,part3_C_uncertainty_adaptive,7,,,,0.2230,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0897_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0901,part3_A_rectified_flow,7,,,,0.1152,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0901_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0901,part3_B_flow_stabilized,7,,,,0.1219,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0901_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0901,part3_B_temporal_gen_blend,7,,,,0.1164,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0901_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0901,part3_C_uncertainty_adaptive,7,,,,0.1224,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0901_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0904,part3_A_rectified_flow,7,,,,0.2932,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0904_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0904,part3_B_flow_stabilized,7,,,,0.3038,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0904_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0904,part3_B_temporal_gen_blend,7,,,,0.2889,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0904_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0904,part3_C_uncertainty_adaptive,7,,,,0.3019,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0904_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0924,part3_A_rectified_flow,7,,,,0.0590,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0924_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0924,part3_B_flow_stabilized,7,,,,0.0584,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0924_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0924,part3_B_temporal_gen_blend,7,,,,0.0566,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0924_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0924,part3_C_uncertainty_adaptive,7,,,,0.0583,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0924_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0928,part3_A_rectified_flow,7,,,,0.0280,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0928_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0928,part3_B_flow_stabilized,7,,,,0.0306,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0928_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0928,part3_B_temporal_gen_blend,7,,,,0.0296,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0928_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0928,part3_C_uncertainty_adaptive,7,,,,0.0301,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0928_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0932,part3_A_rectified_flow,7,,,,0.0151,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0932_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0932,part3_B_flow_stabilized,7,,,,0.0183,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0932_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0932,part3_B_temporal_gen_blend,7,,,,0.0171,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0932_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0932,part3_C_uncertainty_adaptive,7,,,,0.0172,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0932_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0935,part3_A_rectified_flow,7,,,,0.1609,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0935_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0935,part3_B_flow_stabilized,7,,,,0.1773,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0935_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0935,part3_B_temporal_gen_blend,7,,,,0.1635,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0935_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0935,part3_C_uncertainty_adaptive,7,,,,0.1726,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0935_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0939,part3_A_rectified_flow,7,,,,0.2091,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0939_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0939,part3_B_flow_stabilized,7,,,,0.2204,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0939_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0939,part3_B_temporal_gen_blend,7,,,,0.2230,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0939_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0939,part3_C_uncertainty_adaptive,7,,,,0.2229,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0939_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0942,part3_A_rectified_flow,7,,,,0.4530,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0942_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0942,part3_B_flow_stabilized,7,,,,0.4612,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0942_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0942,part3_B_temporal_gen_blend,7,,,,0.4464,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0942_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0942,part3_C_uncertainty_adaptive,7,,,,0.4612,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0942_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0950,part3_A_rectified_flow,7,,,,0.2844,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0950_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0950,part3_B_flow_stabilized,7,,,,0.2980,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0950_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0950,part3_B_temporal_gen_blend,7,,,,0.2863,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0950_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0950,part3_C_uncertainty_adaptive,7,,,,0.2959,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0950_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0064,part3_A_rectified_flow,7,,,,0.1130,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0064_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0064,part3_B_flow_stabilized,7,,,,0.1195,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0064_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0064,part3_B_temporal_gen_blend,7,,,,0.1128,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0064_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0064,part3_C_uncertainty_adaptive,7,,,,0.1161,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0064_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0159,part3_A_rectified_flow,7,,,,0.2530,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0159_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0159,part3_B_flow_stabilized,7,,,,0.2600,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0159_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0159,part3_B_temporal_gen_blend,7,,,,0.2459,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0159_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0159,part3_C_uncertainty_adaptive,7,,,,0.2584,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0159_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0161,part3_A_rectified_flow,7,,,,0.4108,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0161_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0161,part3_B_flow_stabilized,7,,,,0.4236,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0161_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0161,part3_B_temporal_gen_blend,7,,,,0.4085,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0161_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0161,part3_C_uncertainty_adaptive,7,,,,0.4167,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0161_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0174,part3_A_rectified_flow,7,,,,0.2247,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0174_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0174,part3_B_flow_stabilized,7,,,,0.2284,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0174_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0174,part3_B_temporal_gen_blend,7,,,,0.2234,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0174_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
